chem_id,predicted_1-octanol,predicted_butyl acetate,predicted_chloroform,predicted_cyclohexane,predicted_dichloromethane,predicted_triolein,predicted_n-hexane,predicted_n-octane,predicted_oleylalcohol,predicted_toluene,predicted_n-undecane
278.083@4.048,0.4930595876179176,-0.8987611212341022,0.12939469487163527,-1.657544363739875,-0.4160828848075204,-0.717895565580609,-1.6480427798824537,-1.9510654436488946,-0.5268353319230383,-0.8163248415681262,-1.885751768887936
278.085@9.142,-0.39480058833714726,-0.28430345787810746,0.7788278194391418,-2.3918050812993683,0.15082970537526977,-0.989937308037493,-2.02292759899856,-2.114421926433796,-0.8946139515865871,-0.5779104142159123,-2.193869137166068
278.08@5.936,1.0593921690495682,-0.23490438278468478,0.4831183750437582,-0.8170654044812468,0.09158880543008188,-0.0015928746746105872,-0.8504369559804893,-1.281512199990355,-0.1721932626876767,-0.502103519580203,-1.1119481502803126
278.08@8.358,-0.010873331979001437,-1.090641640157861,-0.23288231740910734,-1.687258610138444,-0.32439552728889504,-0.5064413008682408,-1.1878382476133726,-1.24238942209324,-0.9878948393238227,-1.2641856546793442,-1.4587403789634852
278.152@13.091,0.4557873459274484,-1.246334409547508,-0.06902093706428285,-1.471564708631056,-0.492117227878387,-0.31826966712765703,-1.181085284641704,-1.3753474832867707,-0.5071570729420253,-1.0958219241156688,-1.540525497356195
278.152@13.296,0.4475998968775609,-0.5669403069746968,0.057887320475162596,-2.052593710851701,-0.28092759969717074,-0.6493078845554655,-1.7013105463473788,-1.5816033648403982,-0.6111971286891122,-1.094498149904953,-1.736422854169107
278.152@19.573,0.41267127776069795,-0.3079272936656694,-1.3332175007576184,-1.979966437572775,-1.1172741994891333,-1.4782291939106453,-1.5911055530318623,-1.5013912631570945,0.42011378289676,-1.1176098064180742,-2.037093277563071
278.15@6.926,0.5300911665025809,-1.0075121678899281,0.4467810765129724,-0.5632669679509305,-0.9324604116668586,0.33069436829008264,-0.38130652716512514,-0.6410693993658598,-0.9717417513082726,-0.7677394357336603,-0.983070048011572
281.272@17.017,-1.1159250174935287,-0.9897066920551023,-1.3669351389531967,-2.85437676307883,-1.307855409554074,-2.470654992265051,-2.9901929836883654,-2.578018083438957,-1.0817079821800963,-2.088457378865719,-2.687353959600493
300.143@9.251,-1.5079270204339084,-1.3780401451400566,1.4094491461456096,-1.5452558257876878,0.4697422817860395,0.03582162448407252,-1.2724481351020944,-0.4193248928352385,-2.22794746853637,-0.30884378126630985,-0.535235932953213
301.131@9.285,2.315563928470532,2.819026566449885,3.211887019398041,1.4060601249278555,3.118929786103524,1.6031506891500114,1.0853587488085514,1.1136088353182019,1.663005166179903,2.499267797166917,1.0889039129701894
309.168@5.373,0.32147650511521314,-0.11326570976939003,0.8358758305632336,-0.09073728767507994,0.034528881341462016,0.2804523060266329,-0.18272229417073094,-0.37141608315110036,-0.2683503946044317,-0.0007522528703865471,-0.4470344379917452
311.127@4.605,0.4347753838728672,-0.36656610373227627,0.2840551391156543,-0.7712240839196491,-0.024350280182389546,-0.3357422837110119,-0.6569732406388396,-0.622140585967587,0.11873830558864082,-0.47274304457397254,-0.7899900659269516
332.173@9.909,2.3948442531556857,2.465977868841407,3.095918790439453,1.2964709735617856,3.3672841434530807,1.6964427053590352,1.1319994005462612,1.2148175221652333,1.3794719249606826,2.569223965199822,1.0512508141496755
333.161@13.927,1.6570026345442865,0.38036323903972774,2.013665860596348,1.4016839760529742,1.844981978450367,1.633833190975085,1.4777569403113704,1.4995420833043926,1.2083778631941302,1.6420316569233113,1.3159576124629604
334.211@10.795,-1.8923614648614888,-3.363166913027612,1.1166777162642056,-0.48991485129811074,0.2692371079390564,0.02749895694873858,-0.7617011912064745,-0.40832842372366007,-1.5668411685917465,-0.6207355047427732,-0.5069874855312068
334.211@12.557,0.40353256217279215,-0.21827037655551693,-2.0773551254243996,-1.9441080148899872,-1.5562375179994419,-1.9129314728855857,-1.3619493166483225,-0.9406247965417983,2.3229359070903883,-0.7402458095965,-1.5095614971921254
334.211@8.789,1.5288156602840683,2.1840589488413946,2.938295535492949,,2.589738690785419,0.8767616167477684,,-0.46645801661508274,0.8637745965716661,1.527079657409019,
334.211@8.957,0.682684057577546,,1.533480449984382,-0.4965940520790466,0.34559355042072437,0.558955687144458,,,-0.9266987787245897,-0.16005256476686056,-1.2961309670367234
334.211@9.814,0.8390284599540975,-0.9373655610528813,-0.2983352000294364,,,0.027592165771016666,-0.4683008541153723,-0.5609192953168441,-0.40259746437086014,-0.8314241596327431,-0.868102312719488
334.212@10.385,0.7786369851245558,-1.6445899553754704,-0.2863491666349512,-0.6273510616355681,-0.829656026618735,-0.2533468311872694,-0.3917479557009765,-0.545901852222624,-0.06712010903863191,-0.0405642744373971,-0.5657506291773854
